"Area name","Area code","Area type","Specimen date","Daily lab-confirmed cases","Cumulative lab-confirmed cases"
"Nottingham","E06000018","Upper tier local authority","2020-03-14",1,15
"Nottinghamshire","E10000024","Upper tier local authority","2020-03-14",8,31
"Oldham","E08000004","Upper tier local authority","2020-03-14",1,10
"Peterborough","E06000031","Upper tier local authority","2020-03-14",2,2
"Portsmouth","E06000044","Upper tier local authority","2020-03-14",3,6
"Reading","E06000038","Upper tier local authority","2020-03-14",3,6
"Redbridge","E09000026","Upper tier local authority","2020-03-14",3,8
"Sandwell","E08000028","Upper tier local authority","2020-03-14",3,11
"Sefton","E08000014","Upper tier local authority","2020-03-14",2,5
"Sheffield","E08000019","Upper tier local authority","2020-03-14",6,30
"Slough","E06000039","Upper tier local authority","2020-03-14",2,21
"Somerset","E10000027","Upper tier local authority","2020-03-14",2,13
"Southend-on-Sea","E06000033","Upper tier local authority","2020-03-14",1,4
"Southwark","E09000028","Upper tier local authority","2020-03-14",10,63
"Staffordshire","E10000028","Upper tier local authority","2020-03-14",4,19
"Stockport","E08000007","Upper tier local authority","2020-03-14",3,12
"Stockton-on-Tees","E06000004","Upper tier local authority","2020-03-14",1,5
"Stoke-on-Trent","E06000021","Upper tier local authority","2020-03-14",1,3
"Suffolk","E10000029","Upper tier local authority","2020-03-14",4,8
"Surrey","E10000030","Upper tier local authority","2020-03-14",9,50
"Sutton","E09000029","Upper tier local authority","2020-03-14",2,14
"Tameside","E08000008","Upper tier local authority","2020-03-14",2,11
"Telford and Wrekin","E06000020","Upper tier local authority","2020-03-14",1,7
"Thurrock","E06000034","Upper tier local authority","2020-03-14",1,3
"Tower Hamlets","E09000030","Upper tier local authority","2020-03-14",3,22
"Trafford","E08000009","Upper tier local authority","2020-03-14",1,13
"Walsall","E08000030","Upper tier local authority","2020-03-14",2,17
"Waltham Forest","E09000031","Upper tier local authority","2020-03-14",3,11
"Wandsworth","E09000032","Upper tier local authority","2020-03-14",11,52
"Warwickshire","E10000031","Upper tier local authority","2020-03-14",1,18
"West Berkshire","E06000037","Upper tier local authority","2020-03-14",1,4
"West Sussex","E10000032","Upper tier local authority","2020-03-14",6,17
"Westminster","E09000033","Upper tier local authority","2020-03-14",10,70
"Wigan","E08000010","Upper tier local authority","2020-03-14",1,6
"Windsor and Maidenhead","E06000040","Upper tier local authority","2020-03-14",3,14
"Wirral","E08000015","Upper tier local authority","2020-03-14",2,8
"Wolverhampton","E08000031","Upper tier local authority","2020-03-14",8,37
"Worcestershire","E10000034","Upper tier local authority","2020-03-14",1,14
"York","E06000014","Upper tier local authority","2020-03-14",1,5
"England","E92000001","Country","2020-03-13",391,1954
"West Midlands","E12000005","Region","2020-03-13",40,182
"East of England","E12000006","Region","2020-03-13",35,112
"North West","E12000002","Region","2020-03-13",41,166
"East Midlands","E12000004","Region","2020-03-13",22,119
"South West","E12000009","Region","2020-03-13",31,138
"London","E12000007","Region","2020-03-13",139,757
"Yorkshire and The Humber","E12000003","Region","2020-03-13",12,89
"North East","E12000001","Region","2020-03-13",6,23
"South East","E12000008","Region","2020-03-13",50,300
"Barking and Dagenham","E09000002","Upper tier local authority","2020-03-13",1,9
"Barnet","E09000003","Upper tier local authority","2020-03-13",6,35
"Bath and North East Somerset","E06000022","Upper tier local authority","2020-03-13",1,4
"Bedford","E06000055","Upper tier local authority","2020-03-13",1,1
"Bexley","E09000004","Upper tier local authority","2020-03-13",4,17
"Birmingham","E08000025","Upper tier local authority","2020-03-13",14,36
"Blackburn with Darwen","E06000008","Upper tier local authority","2020-03-13",1,1
"Bolton","E08000001","Upper tier local authority","2020-03-13",1,7
"Brent","E09000005","Upper tier local authority","2020-03-13",4,33
"Brighton and Hove","E06000043","Upper tier local authority","2020-03-13",2,11
"Bristol, City of","E06000023","Upper tier local authority","2020-03-13",3,8
"Bromley","E09000006","Upper tier local authority","2020-03-13",4,19
"Buckinghamshire","E10000002","Upper tier local authority","2020-03-13",6,34
"Bury","E08000002","Upper tier local authority","2020-03-13",3,7
"Cambridgeshire","E10000003","Upper tier local authority","2020-03-13",4,13
"Camden","E09000007","Upper tier local authority","2020-03-13",5,29
"Central Bedfordshire","E06000056","Upper tier local authority","2020-03-13",3,6
"Cheshire East","E06000049","Upper tier local authority","2020-03-13",2,7
"Cornwall and Isles of Scilly","E06000052","Upper tier local authority","2020-03-13",1,9
"Croydon","E09000008","Upper tier local authority","2020-03-13",5,19
"Cumbria","E10000006","Upper tier local authority","2020-03-13",7,25
"Derby","E06000015","Upper tier local authority","2020-03-13",1,6
"Derbyshire","E10000007","Upper tier local authority","2020-03-13",8,29
"Devon","E10000008","Upper tier local authority","2020-03-13",6,30
"Dorset","E06000059","Upper tier local authority","2020-03-13",1,5
"Dudley","E08000027","Upper tier local authority","2020-03-13",1,9
"Ealing","E09000009","Upper tier local authority","2020-03-13",3,31
"East Riding of Yorkshire","E06000011","Upper tier local authority","2020-03-13",4,10
"East Sussex","E10000011","Upper tier local authority","2020-03-13",1,6
"Enfield","E09000010","Upper tier local authority","2020-03-13",4,20
"Essex","E10000012","Upper tier local authority","2020-03-13",10,28
"Gloucestershire","E10000013","Upper tier local authority","2020-03-13",3,12
"Greenwich","E09000011","Upper tier local authority","2020-03-13",5,19
"Hackney","E09000012","Upper tier local authority","2020-03-13",4,23
"Halton","E06000006","Upper tier local authority","2020-03-13",1,3
"Hammersmith and Fulham","E09000013","Upper tier local authority","2020-03-13",3,24
"Hampshire","E10000014","Upper tier local authority","2020-03-13",15,68
"Haringey","E09000014","Upper tier local authority","2020-03-13",8,27
"Harrow","E09000015","Upper tier local authority","2020-03-13",5,25
"Havering","E09000016","Upper tier local authority","2020-03-13",1,7
"Herefordshire, County of","E06000019","Upper tier local authority","2020-03-13",1,2
"Hertfordshire","E10000015","Upper tier local authority","2020-03-13",9,43
"Hillingdon","E09000017","Upper tier local authority","2020-03-13",3,17
"Hounslow","E09000018","Upper tier local authority","2020-03-13",5,18
"Islington","E09000019","Upper tier local authority","2020-03-13",6,22
"Kensington and Chelsea","E09000020","Upper tier local authority","2020-03-13",3,52
"Kent","E10000016","Upper tier local authority","2020-03-13",7,29
"Kingston upon Thames","E09000021","Upper tier local authority","2020-03-13",1,5
"Lambeth","E09000022","Upper tier local authority","2020-03-13",11,43
"Lancashire","E10000017","Upper tier local authority","2020-03-13",3,15
"Leicester","E06000016","Upper tier local authority","2020-03-13",1,3
"Leicestershire","E10000018","Upper tier local authority","2020-03-13",2,15
"Lewisham","E09000023","Upper tier local authority","2020-03-13",3,21
"Liverpool","E08000012","Upper tier local authority","2020-03-13",2,11
"Luton","E06000032","Upper tier local authority","2020-03-13",1,3
"Manchester","E08000003","Upper tier local authority","2020-03-13",7,15
"Medway","E06000035","Upper tier local authority","2020-03-13",3,10
"Merton","E09000024","Upper tier local authority","2020-03-13",7,26
"Newcastle upon Tyne","E08000021","Upper tier local authority","2020-03-13",2,7
"Newham","E09000025","Upper tier local authority","2020-03-13",3,10
"Norfolk","E10000020","Upper tier local authority","2020-03-13",6,9
"North Somerset","E06000024","Upper tier local authority","2020-03-13",2,13
"North Tyneside","E08000022","Upper tier local authority","2020-03-13",3,5
"North Yorkshire","E10000023","Upper tier local authority","2020-03-13",2,10
"Northamptonshire","E10000021","Upper tier local authority","2020-03-13",2,17
"Northumberland","E06000057","Upper tier local authority","2020-03-13",1,1
"Nottingham","E06000018","Upper tier local authority","2020-03-13",4,14
"Nottinghamshire","E10000024","Upper tier local authority","2020-03-13",4,23
"Oldham","E08000004","Upper tier local authority","2020-03-13",2,9
"Oxfordshire","E10000025","Upper tier local authority","2020-03-13",3,28
"Plymouth","E06000026","Upper tier local authority","2020-03-13",2,3
"Portsmouth","E06000044","Upper tier local authority","2020-03-13",1,3
"Redbridge","E09000026","Upper tier local authority","2020-03-13",3,5
"Richmond upon Thames","E09000027","Upper tier local authority","2020-03-13",3,7
"Rochdale","E08000005","Upper tier local authority","2020-03-13",1,4
"Rotherham","E08000018","Upper tier local authority","2020-03-13",1,5
"Salford","E08000006","Upper tier local authority","2020-03-13",2,4
"Sandwell","E08000028","Upper tier local authority","2020-03-13",2,8
"Sheffield","E08000019","Upper tier local authority","2020-03-13",4,24
"Slough","E06000039","Upper tier local authority","2020-03-13",3,19
"Somerset","E10000027","Upper tier local authority","2020-03-13",3,11
"South Gloucestershire","E06000025","Upper tier local authority","2020-03-13",3,12
"Southampton","E06000045","Upper tier local authority","2020-03-13",2,5
"Southwark","E09000028","Upper tier local authority","2020-03-13",8,53
"St. Helens","E08000013","Upper tier local authority","2020-03-13",1,2
"Staffordshire","E10000028","Upper tier local authority","2020-03-13",6,15
"Stockport","E08000007","Upper tier local authority","2020-03-13",3,9
"Suffolk","E10000029","Upper tier local authority","2020-03-13",1,4
"Surrey","E10000030","Upper tier local authority","2020-03-13",4,41
"Sutton","E09000029","Upper tier local authority","2020-03-13",4,12
"Swindon","E06000030","Upper tier local authority","2020-03-13",2,4
"Tameside","E08000008","Upper tier local authority","2020-03-13",2,9
"Tower Hamlets","E09000030","Upper tier local authority","2020-03-13",3,19
"Trafford","E08000009","Upper tier local authority","2020-03-13",2,12
"Walsall","E08000030","Upper tier local authority","2020-03-13",2,15
"Waltham Forest","E09000031","Upper tier local authority","2020-03-13",2,8
"Wandsworth","E09000032","Upper tier local authority","2020-03-13",4,41
"Warwickshire","E10000031","Upper tier local authority","2020-03-13",3,17
"West Sussex","E10000032","Upper tier local authority","2020-03-13",3,11
"Westminster","E09000033","Upper tier local authority","2020-03-13",8,60
"Wiltshire","E06000054","Upper tier local authority","2020-03-13",4,13
"Wirral","E08000015","Upper tier local authority","2020-03-13",1,6
"Wolverhampton","E08000031","Upper tier local authority","2020-03-13",11,29
"York","E06000014","Upper tier local authority","2020-03-13",1,4
"England","E92000001","Country","2020-03-12",415,1563
"West Midlands","E12000005","Region","2020-03-12",50,142
"East of England","E12000006","Region","2020-03-12",17,77
"North West","E12000002","Region","2020-03-12",39,125
"East Midlands","E12000004","Region","2020-03-12",18,97
"South West","E12000009","Region","2020-03-12",24,107
"London","E12000007","Region","2020-03-12",162,618
"Yorkshire and The Humber","E12000003","Region","2020-03-12",14,77
"North East","E12000001","Region","2020-03-12",2,17
"South East","E12000008","Region","2020-03-12",79,250
"Barking and Dagenham","E09000002","Upper tier local authority","2020-03-12",4,8
"Barnet","E09000003","Upper tier local authority","2020-03-12",4,29
"Bath and North East Somerset","E06000022","Upper tier local authority","2020-03-12",2,3
"Bexley","E09000004","Upper tier local authority","2020-03-12",5,13
"Birmingham","E08000025","Upper tier local authority","2020-03-12",7,22
"Blackpool","E06000009","Upper tier local authority","2020-03-12",1,2
"Bolton","E08000001","Upper tier local authority","2020-03-12",1,6
"Bournemouth, Christchurch and Poole","E06000058","Upper tier local authority","2020-03-12",3,8
"Bradford","E08000032","Upper tier local authority","2020-03-12",2,5
"Brent","E09000005","Upper tier local authority","2020-03-12",9,29
"Bristol, City of","E06000023","Upper tier local authority","2020-03-12",1,5
"Bromley","E09000006","Upper tier local authority","2020-03-12",6,15
"Buckinghamshire","E10000002","Upper tier local authority","2020-03-12",10,28
"Cambridgeshire","E10000003","Upper tier local authority","2020-03-12",4,9
"Camden","E09000007","Upper tier local authority","2020-03-12",5,24
"Cheshire East","E06000049","Upper tier local authority","2020-03-12",3,5
"Cheshire West and Chester","E06000050","Upper tier local authority","2020-03-12",1,6
"Coventry","E08000026","Upper tier local authority","2020-03-12",2,7
"Croydon","E09000008","Upper tier local authority","2020-03-12",7,14
"Cumbria","E10000006","Upper tier local authority","2020-03-12",6,18
"Darlington","E06000005","Upper tier local authority","2020-03-12",1,2
"Derbyshire","E10000007","Upper tier local authority","2020-03-12",2,21
"Devon","E10000008","Upper tier local authority","2020-03-12",2,24
"Dorset","E06000059","Upper tier local authority","2020-03-12",2,4
"Dudley","E08000027","Upper tier local authority","2020-03-12",4,8
"Ealing","E09000009","Upper tier local authority","2020-03-12",4,28
"East Riding of Yorkshire","E06000011","Upper tier local authority","2020-03-12",2,6
"East Sussex","E10000011","Upper tier local authority","2020-03-12",2,5
"Enfield","E09000010","Upper tier local authority","2020-03-12",6,16
"Essex","E10000012","Upper tier local authority","2020-03-12",7,18
"Gateshead","E08000037","Upper tier local authority","2020-03-12",1,1
"Gloucestershire","E10000013","Upper tier local authority","2020-03-12",2,9
"Greenwich","E09000011","Upper tier local authority","2020-03-12",6,14
"Hackney","E09000012","Upper tier local authority","2020-03-12",6,20
